Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude
internalMesh,51044,0.0001,-5e-05,6e-05,0.000126886
internalMesh,51045,0,-5e-05,6.25e-05,8.00391e-05
internalMesh,51046,2.5e-06,-5e-05,6.25e-05,8.00781e-05
internalMesh,51047,5e-06,-5e-05,6.25e-05,8.01951e-05
internalMesh,51048,7.5e-06,-5e-05,6.25e-05,8.03897e-05
internalMesh,51049,1e-05,-5e-05,6.25e-05,8.06613e-05
internalMesh,51050,1.25e-05,-5e-05,6.25e-05,8.10093e-05
internalMesh,51051,1.5e-05,-5e-05,6.25e-05,8.14325e-05
internalMesh,51052,1.75e-05,-5e-05,6.25e-05,8.19299e-05
internalMesh,51053,2e-05,-5e-05,6.25e-05,8.25e-05
internalMesh,51054,2.25e-05,-5e-05,6.25e-05,8.31415e-05
internalMesh,51055,2.5e-05,-5e-05,6.25e-05,8.38526e-05
internalMesh,51056,2.75e-05,-5e-05,6.25e-05,8.46316e-05
internalMesh,51057,3e-05,-5e-05,6.25e-05,8.54766e-05
internalMesh,51058,3.25e-05,-5e-05,6.25e-05,8.63858e-05
internalMesh,51059,3.5e-05,-5e-05,6.25e-05,8.7357e-05
internalMesh,51060,3.75e-05,-5e-05,6.25e-05,8.83883e-05
internalMesh,51061,4e-05,-5e-05,6.25e-05,8.94777e-05
internalMesh,51062,4.25e-05,-5e-05,6.25e-05,9.06228e-05
internalMesh,51063,4.5e-05,-5e-05,6.25e-05,9.18218e-05
internalMesh,51064,4.75e-05,-5e-05,6.25e-05,9.30726e-05
internalMesh,51065,5e-05,-5e-05,6.25e-05,9.43729e-05
internalMesh,51066,5.25e-05,-5e-05,6.25e-05,9.57209e-05
internalMesh,51067,5.5e-05,-5e-05,6.25e-05,9.71146e-05
internalMesh,51068,5.75e-05,-5e-05,6.25e-05,9.8552e-05
internalMesh,51069,6e-05,-5e-05,6.25e-05,0.000100031
internalMesh,51070,6.25e-05,-5e-05,6.25e-05,0.00010155
internalMesh,51071,6.5e-05,-5e-05,6.25e-05,0.000103108
internalMesh,51072,6.75e-05,-5e-05,6.25e-05,0.000104702
internalMesh,51073,7e-05,-5e-05,6.25e-05,0.000106331
internalMesh,51074,7.25e-05,-5e-05,6.25e-05,0.000107993
internalMesh,51075,7.5e-05,-5e-05,6.25e-05,0.000109687
internalMesh,51076,7.75e-05,-5e-05,6.25e-05,0.000111411
internalMesh,51077,8e-05,-5e-05,6.25e-05,0.000113165
internalMesh,51078,8.25e-05,-5e-05,6.25e-05,0.000114946
internalMesh,51079,8.5e-05,-5e-05,6.25e-05,0.000116753
internalMesh,51080,8.75e-05,-5e-05,6.25e-05,0.000118585
internalMesh,51081,9e-05,-5e-05,6.25e-05,0.000120442
internalMesh,51082,9.25e-05,-5e-05,6.25e-05,0.000122321
internalMesh,51083,9.5e-05,-5e-05,6.25e-05,0.000124223
internalMesh,51084,9.75e-05,-5e-05,6.25e-05,0.000126145
internalMesh,51085,0.0001,-5e-05,6.25e-05,0.000128087
internalMesh,51086,0,-5e-05,6.5e-05,8.20061e-05
internalMesh,51087,2.5e-06,-5e-05,6.5e-05,8.20442e-05
internalMesh,51088,5e-06,-5e-05,6.5e-05,8.21584e-05
internalMesh,51089,7.5e-06,-5e-05,6.5e-05,8.23483e-05
internalMesh,51090,1e-05,-5e-05,6.5e-05,8.26136e-05
internalMesh,51091,1.25e-05,-5e-05,6.5e-05,8.29533e-05
internalMesh,51092,1.5e-05,-5e-05,6.5e-05,8.33667e-05
internalMesh,51093,1.75e-05,-5e-05,6.5e-05,8.38526e-05
internalMesh,51094,2e-05,-5e-05,6.5e-05,8.44097e-05
internalMesh,51095,2.25e-05,-5e-05,6.5e-05,8.50368e-05
internalMesh,51096,2.5e-05,-5e-05,6.5e-05,8.57321e-05
internalMesh,51097,2.75e-05,-5e-05,6.5e-05,8.64942e-05
internalMesh,51098,3e-05,-5e-05,6.5e-05,8.73212e-05
internalMesh,51099,3.25e-05,-5e-05,6.5e-05,8.82114e-05
internalMesh,51100,3.5e-05,-5e-05,6.5e-05,8.91628e-05
internalMesh,51101,3.75e-05,-5e-05,6.5e-05,9.01734e-05
internalMesh,51102,4e-05,-5e-05,6.5e-05,9.12414e-05
internalMesh,51103,4.25e-05,-5e-05,6.5e-05,9.23648e-05
internalMesh,51104,4.5e-05,-5e-05,6.5e-05,9.35414e-05
internalMesh,51105,4.75e-05,-5e-05,6.5e-05,9.47695e-05
internalMesh,51106,5e-05,-5e-05,6.5e-05,9.60469e-05
internalMesh,51107,5.25e-05,-5e-05,6.5e-05,9.73717e-05
internalMesh,51108,5.5e-05,-5e-05,6.5e-05,9.87421e-05
internalMesh,51109,5.75e-05,-5e-05,6.5e-05,0.000100156
internalMesh,51110,6e-05,-5e-05,6.5e-05,0.000101612
internalMesh,51111,6.25e-05,-5e-05,6.5e-05,0.000103108
internalMesh,51112,6.5e-05,-5e-05,6.5e-05,0.000104642
internalMesh,51113,6.75e-05,-5e-05,6.5e-05,0.000106213
internalMesh,51114,7e-05,-5e-05,6.5e-05,0.000107819
internalMesh,51115,7.25e-05,-5e-05,6.5e-05,0.000109459
internalMesh,51116,7.5e-05,-5e-05,6.5e-05,0.000111131
internalMesh,51117,7.75e-05,-5e-05,6.5e-05,0.000112833
internalMesh,51118,8e-05,-5e-05,6.5e-05,0.000114564
internalMesh,51119,8.25e-05,-5e-05,6.5e-05,0.000116324
internalMesh,51120,8.5e-05,-5e-05,6.5e-05,0.00011811
internalMesh,51121,8.75e-05,-5e-05,6.5e-05,0.000119922
internalMesh,51122,9e-05,-5e-05,6.5e-05,0.000121758
internalMesh,51123,9.25e-05,-5e-05,6.5e-05,0.000123617
internalMesh,51124,9.5e-05,-5e-05,6.5e-05,0.000125499
internalMesh,51125,9.75e-05,-5e-05,6.5e-05,0.000127402
internalMesh,51126,0.0001,-5e-05,6.5e-05,0.000129325
internalMesh,51127,0,-5e-05,6.75e-05,8.40015e-05
internalMesh,51128,2.5e-06,-5e-05,6.75e-05,8.40387e-05
internalMesh,51129,5e-06,-5e-05,6.75e-05,8.41502e-05
internalMesh,51130,7.5e-06,-5e-05,6.75e-05,8.43356e-05
internalMesh,51131,1e-05,-5e-05,6.75e-05,8.45946e-05
internalMesh,51132,1.25e-05,-5e-05,6.75e-05,8.49264e-05
internalMesh,51133,1.5e-05,-5e-05,6.75e-05,8.53302e-05
internalMesh,51134,1.75e-05,-5e-05,6.75e-05,8.5805e-05
internalMesh,51135,2e-05,-5e-05,6.75e-05,8.63496e-05
internalMesh,51136,2.25e-05,-5e-05,6.75e-05,8.69626e-05
internalMesh,51137,2.5e-05,-5e-05,6.75e-05,8.76427e-05
internalMesh,51138,2.75e-05,-5e-05,6.75e-05,8.83883e-05
internalMesh,51139,3e-05,-5e-05,6.75e-05,8.91978e-05
internalMesh,51140,3.25e-05,-5e-05,6.75e-05,9.00694e-05
internalMesh,51141,3.5e-05,-5e-05,6.75e-05,9.10014e-05
internalMesh,51142,3.75e-05,-5e-05,6.75e-05,9.19918e-05
internalMesh,51143,4e-05,-5e-05,6.75e-05,9.3039e-05
internalMesh,51144,4.25e-05,-5e-05,6.75e-05,9.41409e-05
internalMesh,51145,4.5e-05,-5e-05,6.75e-05,9.52956e-05
internalMesh,51146,4.75e-05,-5e-05,6.75e-05,9.65013e-05
internalMesh,51147,5e-05,-5e-05,6.75e-05,9.77561e-05
internalMesh,51148,5.25e-05,-5e-05,6.75e-05,9.90581e-05
internalMesh,51149,5.5e-05,-5e-05,6.75e-05,0.000100405
internalMesh,51150,5.75e-05,-5e-05,6.75e-05,0.000101796
internalMesh,51151,6e-05,-5e-05,6.75e-05,0.000103229
internalMesh,51152,6.25e-05,-5e-05,6.75e-05,0.000104702
internalMesh,51153,6.5e-05,-5e-05,6.75e-05,0.000106213
internalMesh,51154,6.75e-05,-5e-05,6.75e-05,0.000107761
internalMesh,51155,7e-05,-5e-05,6.75e-05,0.000109345
internalMesh,51156,7.25e-05,-5e-05,6.75e-05,0.000110962
internalMesh,51157,7.5e-05,-5e-05,6.75e-05,0.000112611
internalMesh,51158,7.75e-05,-5e-05,6.75e-05,0.000114291
internalMesh,51159,8e-05,-5e-05,6.75e-05,0.000116001
internalMesh,51160,8.25e-05,-5e-05,6.75e-05,0.000117739
internalMesh,51161,8.5e-05,-5e-05,6.75e-05,0.000119504
internalMesh,51162,8.75e-05,-5e-05,6.75e-05,0.000121295
internalMesh,51163,9e-05,-5e-05,6.75e-05,0.000123111
internalMesh,51164,9.25e-05,-5e-05,6.75e-05,0.00012495
internalMesh,51165,9.5e-05,-5e-05,6.75e-05,0.000126812
internalMesh,51166,9.75e-05,-5e-05,6.75e-05,0.000128695
internalMesh,51167,0.0001,-5e-05,6.75e-05,0.0001306
internalMesh,51168,0,-5e-05,7e-05,8.60233e-05
internalMesh,51169,2.5e-06,-5e-05,7e-05,8.60596e-05
internalMesh,51170,5e-06,-5e-05,7e-05,8.61684e-05
internalMesh,51171,7.5e-06,-5e-05,7e-05,8.63496e-05
internalMesh,51172,1e-05,-5e-05,7e-05,8.66025e-05
internalMesh,51173,1.25e-05,-5e-05,7e-05,8.69267e-05
internalMesh,51174,1.5e-05,-5e-05,7e-05,8.73212e-05
internalMesh,51175,1.75e-05,-5e-05,7e-05,8.77853e-05
internalMesh,51176,2e-05,-5e-05,7e-05,8.83176e-05
internalMesh,51177,2.25e-05,-5e-05,7e-05,8.89171e-05
internalMesh,51178,2.5e-05,-5e-05,7e-05,8.95824e-05
internalMesh,51179,2.75e-05,-5e-05,7e-05,9.0312e-05
internalMesh,51180,3e-05,-5e-05,7e-05,9.11043e-05
internalMesh,51181,3.25e-05,-5e-05,7e-05,9.19579e-05
internalMesh,51182,3.5e-05,-5e-05,7e-05,9.28709e-05
internalMesh,51183,3.75e-05,-5e-05,7e-05,9.38416e-05
internalMesh,51184,4e-05,-5e-05,7e-05,9.48683e-05
internalMesh,51185,4.25e-05,-5e-05,7e-05,9.59492e-05
internalMesh,51186,4.5e-05,-5e-05,7e-05,9.70824e-05
internalMesh,51187,4.75e-05,-5e-05,7e-05,9.82662e-05
internalMesh,51188,5e-05,-5e-05,7e-05,9.94987e-05
internalMesh,51189,5.25e-05,-5e-05,7e-05,0.000100778
internalMesh,51190,5.5e-05,-5e-05,7e-05,0.000102103
internalMesh,51191,5.75e-05,-5e-05,7e-05,0.000103471
internalMesh,51192,6e-05,-5e-05,7e-05,0.000104881
internalMesh,51193,6.25e-05,-5e-05,7e-05,0.000106331
internalMesh,51194,6.5e-05,-5e-05,7e-05,0.000107819
internalMesh,51195,6.75e-05,-5e-05,7e-05,0.000109345
internalMesh,51196,7e-05,-5e-05,7e-05,0.000110905
internalMesh,51197,7.25e-05,-5e-05,7e-05,0.0001125
internalMesh,51198,7.5e-05,-5e-05,7e-05,0.000114127
internalMesh,51199,7.75e-05,-5e-05,7e-05,0.000115785
internalMesh,51200,8e-05,-5e-05,7e-05,0.000117473
internalMesh,51201,8.25e-05,-5e-05,7e-05,0.00011919
internalMesh,51202,8.5e-05,-5e-05,7e-05,0.000120934
internalMesh,51203,8.75e-05,-5e-05,7e-05,0.000122704
internalMesh,51204,9e-05,-5e-05,7e-05,0.000124499
internalMesh,51205,9.25e-05,-5e-05,7e-05,0.000126318
internalMesh,51206,9.5e-05,-5e-05,7e-05,0.00012816
internalMesh,51207,9.75e-05,-5e-05,7e-05,0.000130024
internalMesh,51208,0.0001,-5e-05,7e-05,0.000131909
internalMesh,51209,0,-5e-05,7.25e-05,8.80696e-05
internalMesh,51210,2.5e-06,-5e-05,7.25e-05,8.81051e-05
internalMesh,51211,5e-06,-5e-05,7.25e-05,8.82114e-05
internalMesh,51212,7.5e-06,-5e-05,7.25e-05,8.83883e-05
internalMesh,51213,1e-05,-5e-05,7.25e-05,8.86355e-05
internalMesh,51214,1.25e-05,-5e-05,7.25e-05,8.89522e-05
internalMesh,51215,1.5e-05,-5e-05,7.25e-05,8.93378e-05
internalMesh,51216,1.75e-05,-5e-05,7.25e-05,8.97914e-05
internalMesh,51217,2e-05,-5e-05,7.25e-05,9.0312e-05
internalMesh,51218,2.25e-05,-5e-05,7.25e-05,9.08983e-05
internalMesh,51219,2.5e-05,-5e-05,7.25e-05,9.15492e-05
internalMesh,51220,2.75e-05,-5e-05,7.25e-05,9.22632e-05
internalMesh,51221,3e-05,-5e-05,7.25e-05,9.3039e-05
internalMesh,51222,3.25e-05,-5e-05,7.25e-05,9.38749e-05
internalMesh,51223,3.5e-05,-5e-05,7.25e-05,9.47695e-05
internalMesh,51224,3.75e-05,-5e-05,7.25e-05,9.57209e-05
internalMesh,51225,4e-05,-5e-05,7.25e-05,9.67277e-05
internalMesh,51226,4.25e-05,-5e-05,7.25e-05,9.7788e-05
internalMesh,51227,4.5e-05,-5e-05,7.25e-05,9.89002e-05
internalMesh,51228,4.75e-05,-5e-05,7.25e-05,0.000100062
internalMesh,51229,5e-05,-5e-05,7.25e-05,0.000101273
internalMesh,51230,5.25e-05,-5e-05,7.25e-05,0.00010253
internalMesh,51231,5.5e-05,-5e-05,7.25e-05,0.000103833
internalMesh,51232,5.75e-05,-5e-05,7.25e-05,0.000105178
internalMesh,51233,6e-05,-5e-05,7.25e-05,0.000106566
internalMesh,51234,6.25e-05,-5e-05,7.25e-05,0.000107993
internalMesh,51235,6.5e-05,-5e-05,7.25e-05,0.000109459
internalMesh,51236,6.75e-05,-5e-05,7.25e-05,0.000110962
internalMesh,51237,7e-05,-5e-05,7.25e-05,0.0001125
internalMesh,51238,7.25e-05,-5e-05,7.25e-05,0.000114072
internalMesh,51239,7.5e-05,-5e-05,7.25e-05,0.000115677
internalMesh,51240,7.75e-05,-5e-05,7.25e-05,0.000117314
internalMesh,51241,8e-05,-5e-05,7.25e-05,0.00011898
internalMesh,51242,8.25e-05,-5e-05,7.25e-05,0.000120675
internalMesh,51243,8.5e-05,-5e-05,7.25e-05,0.000122398
internalMesh,51244,8.75e-05,-5e-05,7.25e-05,0.000124147
internalMesh,51245,9e-05,-5e-05,7.25e-05,0.000125922
internalMesh,51246,9.25e-05,-5e-05,7.25e-05,0.00012772
internalMesh,51247,9.5e-05,-5e-05,7.25e-05,0.000129542
internalMesh,51248,9.75e-05,-5e-05,7.25e-05,0.000131387
internalMesh,51249,0.0001,-5e-05,7.25e-05,0.000133253
internalMesh,51250,0,-5e-05,7.5e-05,9.01388e-05
internalMesh,51251,2.5e-06,-5e-05,7.5e-05,9.01734e-05
internalMesh,51252,5e-06,-5e-05,7.5e-05,9.02774e-05
internalMesh,51253,7.5e-06,-5e-05,7.5e-05,9.04503e-05
internalMesh,51254,1e-05,-5e-05,7.5e-05,9.06918e-05
internalMesh,51255,1.25e-05,-5e-05,7.5e-05,9.10014e-05
internalMesh,51256,1.5e-05,-5e-05,7.5e-05,9.13783e-05
internalMesh,51257,1.75e-05,-5e-05,7.5e-05,9.18218e-05
internalMesh,51258,2e-05,-5e-05,7.5e-05,9.23309e-05
internalMesh,51259,2.25e-05,-5e-05,7.5e-05,9.29045e-05
internalMesh,51260,2.5e-05,-5e-05,7.5e-05,9.35414e-05
internalMesh,51261,2.75e-05,-5e-05,7.5e-05,9.42404e-05
internalMesh,51262,3e-05,-5e-05,7.5e-05,9.5e-05
internalMesh,51263,3.25e-05,-5e-05,7.5e-05,9.58188e-05
internalMesh,51264,3.5e-05,-5e-05,7.5e-05,9.66954e-05
internalMesh,51265,3.75e-05,-5e-05,7.5e-05,9.76281e-05
internalMesh,51266,4e-05,-5e-05,7.5e-05,9.86154e-05
internalMesh,51267,4.25e-05,-5e-05,7.5e-05,9.96557e-05
internalMesh,51268,4.5e-05,-5e-05,7.5e-05,0.000100747
internalMesh,51269,4.75e-05,-5e-05,7.5e-05,0.000101888
internalMesh,51270,5e-05,-5e-05,7.5e-05,0.000103078
internalMesh,51271,5.25e-05,-5e-05,7.5e-05,0.000104313
internalMesh,51272,5.5e-05,-5e-05,7.5e-05,0.000105594
internalMesh,51273,5.75e-05,-5e-05,7.5e-05,0.000106917
internalMesh,51274,6e-05,-5e-05,7.5e-05,0.000108282
internalMesh,51275,6.25e-05,-5e-05,7.5e-05,0.000109687
internalMesh,51276,6.5e-05,-5e-05,7.5e-05,0.000111131
internalMesh,51277,6.75e-05,-5e-05,7.5e-05,0.000112611
internalMesh,51278,7e-05,-5e-05,7.5e-05,0.000114127
internalMesh,51279,7.25e-05,-5e-05,7.5e-05,0.000115677
internalMesh,51280,7.5e-05,-5e-05,7.5e-05,0.00011726
internalMesh,51281,7.75e-05,-5e-05,7.5e-05,0.000118875
internalMesh,51282,8e-05,-5e-05,7.5e-05,0.00012052
internalMesh,51283,8.25e-05,-5e-05,7.5e-05,0.000122193
internalMesh,51284,8.5e-05,-5e-05,7.5e-05,0.000123895
internalMesh,51285,8.75e-05,-5e-05,7.5e-05,0.000125623
internalMesh,51286,9e-05,-5e-05,7.5e-05,0.000127377
internalMesh,51287,9.25e-05,-5e-05,7.5e-05,0.000129156
internalMesh,51288,9.5e-05,-5e-05,7.5e-05,0.000130958
internalMesh,51289,9.75e-05,-5e-05,7.5e-05,0.000132783
internalMesh,51290,0.0001,-5e-05,7.5e-05,0.000134629
internalMesh,51291,0,-5e-05,7.75e-05,9.22293e-05
internalMesh,51292,2.5e-06,-5e-05,7.75e-05,9.22632e-05
internalMesh,51293,5e-06,-5e-05,7.75e-05,9.23648e-05
internalMesh,51294,7.5e-06,-5e-05,7.75e-05,9.25338e-05
internalMesh,51295,1e-05,-5e-05,7.75e-05,9.27699e-05
internalMesh,51296,1.25e-05,-5e-05,7.75e-05,9.30726e-05
internalMesh,51297,1.5e-05,-5e-05,7.75e-05,9.34412e-05
internalMesh,51298,1.75e-05,-5e-05,7.75e-05,9.38749e-05
internalMesh,51299,2e-05,-5e-05,7.75e-05,9.43729e-05
internalMesh,51300,2.25e-05,-5e-05,7.75e-05,9.49342e-05
internalMesh,51301,2.5e-05,-5e-05,7.75e-05,9.55576e-05
internalMesh,51302,2.75e-05,-5e-05,7.75e-05,9.62419e-05
internalMesh,51303,3e-05,-5e-05,7.75e-05,9.69858e-05
internalMesh,51304,3.25e-05,-5e-05,7.75e-05,9.7788e-05
internalMesh,51305,3.5e-05,-5e-05,7.75e-05,9.86471e-05
internalMesh,51306,3.75e-05,-5e-05,7.75e-05,9.95615e-05
internalMesh,51307,4e-05,-5e-05,7.75e-05,0.00010053
internalMesh,51308,4.25e-05,-5e-05,7.75e-05,0.00010155
internalMesh,51309,4.5e-05,-5e-05,7.75e-05,0.000102622
internalMesh,51310,4.75e-05,-5e-05,7.75e-05,0.000103742
internalMesh,51311,5e-05,-5e-05,7.75e-05,0.000104911
internalMesh,51312,5.25e-05,-5e-05,7.75e-05,0.000106125
internalMesh,51313,5.5e-05,-5e-05,7.75e-05,0.000107384
internalMesh,51314,5.75e-05,-5e-05,7.75e-05,0.000108685
internalMesh,51315,6e-05,-5e-05,7.75e-05,0.000110028
internalMesh,51316,6.25e-05,-5e-05,7.75e-05,0.000111411
internalMesh,51317,6.5e-05,-5e-05,7.75e-05,0.000112833
internalMesh,51318,6.75e-05,-5e-05,7.75e-05,0.000114291
internalMesh,51319,7e-05,-5e-05,7.75e-05,0.000115785
internalMesh,51320,7.25e-05,-5e-05,7.75e-05,0.000117314
internalMesh,51321,7.5e-05,-5e-05,7.75e-05,0.000118875
internalMesh,51322,7.75e-05,-5e-05,7.75e-05,0.000120468
internalMesh,51323,8e-05,-5e-05,7.75e-05,0.000122091
internalMesh,51324,8.25e-05,-5e-05,7.75e-05,0.000123744
internalMesh,51325,8.5e-05,-5e-05,7.75e-05,0.000125424
internalMesh,51326,8.75e-05,-5e-05,7.75e-05,0.000127132
internalMesh,51327,9e-05,-5e-05,7.75e-05,0.000128865
internalMesh,51328,9.25e-05,-5e-05,7.75e-05,0.000130624
internalMesh,51329,9.5e-05,-5e-05,7.75e-05,0.000132406
internalMesh,51330,9.75e-05,-5e-05,7.75e-05,0.000134211
internalMesh,51331,0.0001,-5e-05,7.75e-05,0.000136038
internalMesh,51332,0,-5e-05,8e-05,9.43398e-05
internalMesh,51333,2.5e-06,-5e-05,8e-05,9.43729e-05
internalMesh,51334,5e-06,-5e-05,8e-05,9.44722e-05
internalMesh,51335,7.5e-06,-5e-05,8e-05,9.46375e-05
internalMesh,51336,1e-05,-5e-05,8e-05,9.48683e-05
internalMesh,51337,1.25e-05,-5e-05,8e-05,9.51643e-05
internalMesh,51338,1.5e-05,-5e-05,8e-05,9.55249e-05
internalMesh,51339,1.75e-05,-5e-05,8e-05,9.59492e-05
internalMesh,51340,2e-05,-5e-05,8e-05,9.64365e-05
internalMesh,51341,2.25e-05,-5e-05,8e-05,9.69858e-05
internalMesh,51342,2.5e-05,-5e-05,8e-05,9.75961e-05
internalMesh,51343,2.75e-05,-5e-05,8e-05,9.82662e-05
internalMesh,51344,3e-05,-5e-05,8e-05,9.89949e-05
internalMesh,51345,3.25e-05,-5e-05,8e-05,9.9781e-05
internalMesh,51346,3.5e-05,-5e-05,8e-05,0.000100623
internalMesh,51347,3.75e-05,-5e-05,8e-05,0.00010152
internalMesh,51348,4e-05,-5e-05,8e-05,0.00010247
internalMesh,51349,4.25e-05,-5e-05,8e-05,0.000103471
internalMesh,51350,4.5e-05,-5e-05,8e-05,0.000104523
internalMesh,51351,4.75e-05,-5e-05,8e-05,0.000105623
internalMesh,51352,5e-05,-5e-05,8e-05,0.000106771
internalMesh,51353,5.25e-05,-5e-05,8e-05,0.000107964
internalMesh,51354,5.5e-05,-5e-05,8e-05,0.000109202
internalMesh,51355,5.75e-05,-5e-05,8e-05,0.000110482
internalMesh,51356,6e-05,-5e-05,8e-05,0.000111803
internalMesh,51357,6.25e-05,-5e-05,8e-05,0.000113165
internalMesh,51358,6.5e-05,-5e-05,8e-05,0.000114564
internalMesh,51359,6.75e-05,-5e-05,8e-05,0.000116001
internalMesh,51360,7e-05,-5e-05,8e-05,0.000117473
internalMesh,51361,7.25e-05,-5e-05,8e-05,0.00011898
internalMesh,51362,7.5e-05,-5e-05,8e-05,0.00012052
internalMesh,51363,7.75e-05,-5e-05,8e-05,0.000122091
internalMesh,51364,8e-05,-5e-05,8e-05,0.000123693
internalMesh,51365,8.25e-05,-5e-05,8e-05,0.000125325
internalMesh,51366,8.5e-05,-5e-05,8e-05,0.000126984
internalMesh,51367,8.75e-05,-5e-05,8e-05,0.000128671
internalMesh,51368,9e-05,-5e-05,8e-05,0.000130384
internalMesh,51369,9.25e-05,-5e-05,8e-05,0.000132122
internalMesh,51370,9.5e-05,-5e-05,8e-05,0.000133884
internalMesh,51371,9.75e-05,-5e-05,8e-05,0.00013567
internalMesh,51372,0.0001,-5e-05,8e-05,0.000137477
internalMesh,51373,0,-5e-05,8.25e-05,9.64689e-05
internalMesh,51374,2.5e-06,-5e-05,8.25e-05,9.65013e-05
internalMesh,51375,5e-06,-5e-05,8.25e-05,9.65984e-05
internalMesh,51376,7.5e-06,-5e-05,8.25e-05,9.676e-05
internalMesh,51377,1e-05,-5e-05,8.25e-05,9.69858e-05
internalMesh,51378,1.25e-05,-5e-05,8.25e-05,9.72754e-05
internalMesh,51379,1.5e-05,-5e-05,8.25e-05,9.76281e-05
internalMesh,51380,1.75e-05,-5e-05,8.25e-05,9.80434e-05
internalMesh,51381,2e-05,-5e-05,8.25e-05,9.85203e-05
internalMesh,51382,2.25e-05,-5e-05,8.25e-05,9.90581e-05
internalMesh,51383,2.5e-05,-5e-05,8.25e-05,9.96557e-05
internalMesh,51384,2.75e-05,-5e-05,8.25e-05,0.000100312
internalMesh,51385,3e-05,-5e-05,8.25e-05,0.000101026
internalMesh,51386,3.25e-05,-5e-05,8.25e-05,0.000101796
internalMesh,51387,3.5e-05,-5e-05,8.25e-05,0.000102622
internalMesh,51388,3.75e-05,-5e-05,8.25e-05,0.000103501
internalMesh,51389,4e-05,-5e-05,8.25e-05,0.000104433
internalMesh,51390,4.25e-05,-5e-05,8.25e-05,0.000105416
internalMesh,51391,4.5e-05,-5e-05,8.25e-05,0.000106448
internalMesh,51392,4.75e-05,-5e-05,8.25e-05,0.000107529
internalMesh,51393,5e-05,-5e-05,8.25e-05,0.000108657
internalMesh,51394,5.25e-05,-5e-05,8.25e-05,0.000109829
internalMesh,51395,5.5e-05,-5e-05,8.25e-05,0.000111046
internalMesh,51396,5.75e-05,-5e-05,8.25e-05,0.000112305
internalMesh,51397,6e-05,-5e-05,8.25e-05,0.000113606
internalMesh,51398,6.25e-05,-5e-05,8.25e-05,0.000114946
internalMesh,51399,6.5e-05,-5e-05,8.25e-05,0.000116324
internalMesh,51400,6.75e-05,-5e-05,8.25e-05,0.000117739
internalMesh,51401,7e-05,-5e-05,8.25e-05,0.00011919
internalMesh,51402,7.25e-05,-5e-05,8.25e-05,0.000120675
internalMesh,51403,7.5e-05,-5e-05,8.25e-05,0.000122193
internalMesh,51404,7.75e-05,-5e-05,8.25e-05,0.000123744
internalMesh,51405,8e-05,-5e-05,8.25e-05,0.000125325
internalMesh,51406,8.25e-05,-5e-05,8.25e-05,0.000126935
internalMesh,51407,8.5e-05,-5e-05,8.25e-05,0.000128574
internalMesh,51408,8.75e-05,-5e-05,8.25e-05,0.00013024
internalMesh,51409,9e-05,-5e-05,8.25e-05,0.000131933
internalMesh,51410,9.25e-05,-5e-05,8.25e-05,0.000133651
internalMesh,51411,9.5e-05,-5e-05,8.25e-05,0.000135393
internalMesh,51412,9.75e-05,-5e-05,8.25e-05,0.000137159
internalMesh,51413,0.0001,-5e-05,8.25e-05,0.000138947
internalMesh,51414,0,-5e-05,8.5e-05,9.86154e-05
internalMesh,51415,2.5e-06,-5e-05,8.5e-05,9.86471e-05
internalMesh,51416,5e-06,-5e-05,8.5e-05,9.87421e-05
internalMesh,51417,7.5e-06,-5e-05,8.5e-05,9.89002e-05
internalMesh,51418,1e-05,-5e-05,8.5e-05,9.91211e-05
internalMesh,51419,1.25e-05,-5e-05,8.5e-05,9.94045e-05
internalMesh,51420,1.5e-05,-5e-05,8.5e-05,9.97497e-05
internalMesh,51421,1.75e-05,-5e-05,8.5e-05,0.000100156
internalMesh,51422,2e-05,-5e-05,8.5e-05,0.000100623
internalMesh,51423,2.25e-05,-5e-05,8.5e-05,0.00010115
internalMesh,51424,2.5e-05,-5e-05,8.5e-05,0.000101735
internalMesh,51425,2.75e-05,-5e-05,8.5e-05,0.000102378
internalMesh,51426,3e-05,-5e-05,8.5e-05,0.000103078
internalMesh,51427,3.25e-05,-5e-05,8.5e-05,0.000103833
internalMesh,51428,3.5e-05,-5e-05,8.5e-05,0.000104642
internalMesh,51429,3.75e-05,-5e-05,8.5e-05,0.000105505
internalMesh,51430,4e-05,-5e-05,8.5e-05,0.000106419
internalMesh,51431,4.25e-05,-5e-05,8.5e-05,0.000107384
internalMesh,51432,4.5e-05,-5e-05,8.5e-05,0.000108397
internalMesh,51433,4.75e-05,-5e-05,8.5e-05,0.000109459
internalMesh,51434,5e-05,-5e-05,8.5e-05,0.000110567
internalMesh,51435,5.25e-05,-5e-05,8.5e-05,0.00011172
internalMesh,51436,5.5e-05,-5e-05,8.5e-05,0.000112916
internalMesh,51437,5.75e-05,-5e-05,8.5e-05,0.000114154
internalMesh,51438,6e-05,-5e-05,8.5e-05,0.000115434
internalMesh,51439,6.25e-05,-5e-05,8.5e-05,0.000116753
internalMesh,51440,6.5e-05,-5e-05,8.5e-05,0.00011811
internalMesh,51441,6.75e-05,-5e-05,8.5e-05,0.000119504
internalMesh,51442,7e-05,-5e-05,8.5e-05,0.000120934
internalMesh,51443,7.25e-05,-5e-05,8.5e-05,0.000122398
internalMesh,51444,7.5e-05,-5e-05,8.5e-05,0.000123895
